Sentence #,Word,POS,Tag
,ردءَ,ADV,OTH
,حلف برداری,ADJ,OTH
,ءِ,ADP,OTH
,مراگہ,NOUN,OTH
,گورنر,NOUN,OTH
,ہائوس,NOUN,OTH
,ءَ,ADP,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1327,اداروکی ایں گورنر,NOUN,OTH
,آغا سراج درانی,PROPN,PER
,ءَ,ADP,OTH
,شرجیل میمن,PROPN,PER
,ءَ,ADP,OTH
,چہ,ADP,OTH
,وزارت,NOUN,OTH
,ءِ,ADP,OTH
,حلف,NOUN,OTH
,زرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1328,اے,PRON,OTH
,وھدءَ,NOUN,OTH
,سر وزیر,NOUN,OTH
,سندھ,PROPN,GPE
,سید مراد علی شاہ,PROPN,PER
,،,PUNCT,OTH
,صوبائی وزیر,NOUN,OTH
,سعید غنی,PROPN,PER
,،,PUNCT,OTH
,ناصر شاہ گیان چند,PROPN,PER
,،,PUNCT,OTH
,سردار شاہ,PROPN,PER
,،,PUNCT,OTH
,اعجاز جکھرانی,PROPN,PER
,،,PUNCT,OTH
,مشیراں,X,OTH
,،,PUNCT,OTH
,حاصیں,ADJ,OTH
,کمار,X,OTH
,،,PUNCT,OTH
,صوبائی سیکرٹریز,NOUN,OTH
,ہم,CCONJ,OTH
,ساڑی,VERB,OTH
,ات,AUX,OTH
,.,PUNCT,OTH
Sentence: 1329,مراگہ,NOUN,OTH
,ءِ,ADP,OTH
,بندات,VERB,OTH
,قرآن پاک,PROPN,OTH
,ءِ,ADP,OTH
,تلاوت,NOUN,OTH
,ئُ,X,OTH
,قومی ترانہ,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,کنگ,VERB,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1330,چیف سیکرٹری,NOUN,OTH
,سہیل راجپوت,PROPN,PER
,ءَ,ADP,OTH
,مراگہءِ,NOUN,OTH
,مہمانداری,VERB,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1331,سر وزیر,NOUN,OTH
,سندھ,PROPN,GPE
,ءَ,ADP,OTH
,شرجیل انعام میمن,PROPN,PER
,ءَ,ADP,OTH
,صوبائی وزیر,NOUN,OTH
,ءِ,ADP,OTH
,حلف,NOUN,OTH
,زورگ,VERB,OTH
,ءَ,ADP,OTH
,مراد بادی,NOUN,OTH
,داتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1332,اسلام آباد,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,پیسرگیں,ADJ,OTH
,صدر,NOUN,OTH
,آصف علی زرداری,PROPN,PER
,ءَ,ADP,OTH
,آواران,PROPN,GPE
,ءَ,ADP,OTH
,چیک پوسٹ,NOUN,OTH
,ءَ,ADP,OTH
,ارش,NOUN,OTH
,کنان,VERB,OTH
,ء .,X,OTH
,.,PUNCT,OTH
Sentence: 1333,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,ناشرکاری,NOUN,OTH
,ناقابل,NOUN,OTH
,برداشت,VERB,OTH
,ئُ,X,OTH
,ناشرکاری,NOUN,OTH
,ناقابل,NOUN,OTH
,معافی,NOUN,OTH
,انت .,AUX,OTH
,.,PUNCT,OTH
Sentence: 1334,وتی,PRON,OTH
,بیان,NOUN,OTH
,ءَ,ADP,OTH
,آصف علی زرداری,PROPN,PER
,ءَ,ADP,OTH
,میجر شاہد بشیر,PROPN,PER
,ءِ,ADP,OTH
,شاہدی,NOUN,OTH
,ءَ,ADP,OTH
,افسوس,NOUN,OTH
,ءِ,ADP,OTH
,درشان,VERB,OTH
,کنان,VERB,OTH
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,ناشرکاری,NOUN,OTH
,ناقابل,NOUN,OTH
,برداشت,VERB,OTH
,ئُ,X,OTH
,ناشرکار,ADV,OTH
,ناقابل معافی,NOUN,OTH
,انت .,AUX,OTH
,.,PUNCT,OTH
Sentence: 1335,آصف زرداری,PROPN,PER
,ءَ,ADP,OTH
,میجر شاہد بشیر,PROPN,PER
,شہید,NOUN,OTH
,ءِ,ADP,OTH
,حاندان,NOUN,OTH
,ءَ,ADP,OTH
,گوں,ADP,OTH
,ہمدردی,NOUN,OTH
,ئُ,X,OTH
,پرسءِ,NOUN,OTH
,درشان,VERB,OTH
,کرتگئُ,X,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,میجر شہید,NOUN,OTH
,شاہد بیشر,PROPN,PER
,ءِ,ADP,OTH
,خون,NOUN,OTH
,زیان,ADJ,OTH
,نہ,ADV,OTH
,بیت,AUX,OTH
,آصف زرداری,PROPN,PER
,ءَ,ADP,OTH
,میجر شاہد بشیر شہید,PROPN,PER
,ءِ,ADP,OTH
,مغفرت,NOUN,OTH
,ئُ,X,OTH
,برزیں درجہ,ADJ,OTH
,ءِ,ADP,OTH
,حاترا,NOUN,OTH
,دعا,NOUN,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1336,اسلام آباد,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,پاکستان,PROPN,GPE
,ءِ,ADP,OTH
,عدالتی,NOUN,OTH
,تاریخ,NOUN,OTH
,ءَ,ADP,OTH
,اسلام آباد,PROPN,GPE
,ہائی کورٹ,NOUN,OTH
,ءِ,ADP,OTH
,در,X,OTH
,مدامی,X,OTH
,گامگیج,NOUN,OTH
,چیف جسٹس,NOUN,OTH
,اطہر من اللہ,PROPN,PER
,ءِ,ADP,OTH
,عدالت,NOUN,OTH
,ءَ,ADP,OTH
,عدالتی,NOUN,OTH
,کاروائی,VERB,OTH
,ءِ,ADP,OTH
,جمعہ,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,ٹرائل,NOUN,OTH
,ءِ,ADP,OTH
,بنیاد,ADJ,OTH
,ءَ,ADP,OTH
,لائیو سٹریمنگ,VERB,OTH
,ءِ,ADP,OTH
,فیصلہ,NOUN,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1337,ہائی کورٹ,NOUN,OTH
,ءِ,ADP,OTH
,آئی ٹی ڈیپارٹمنٹ,NOUN,OTH
,ءَ,ADP,OTH
,چیف جسٹس,NOUN,OTH
,ءِ,ADP,OTH
,کورٹ,NOUN,OTH
,ءَ,ADP,OTH
,سسٹم,NOUN,OTH
,چیر,VERB,OTH
,کنگ,VERB,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1338,اسلام آباد,PROPN,GPE
,(,PUNCT,OTH
,این این ؤئی,PROPN,ORG
,),PUNCT,OTH
,اسلام آبا ئی,X,OTH
,کورٹ,NOUN,OTH
,ءَ,ADP,OTH
,قومی,NOUN,OTH
,اسمبلی,NOUN,OTH
,ءِ,ADP,OTH
,دوان,X,OTH
,دارگءَ,VERB,OTH
,چہ,ADP,OTH
,لوٹائینگ,VERB,OTH
,ءِ,ADP,OTH
,درخواست,NOUN,OTH
,دیم,NOUN,OTH
,ءَ,ADP,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1339,چیف جسٹس,NOUN,OTH
,اطہر من اللہ,PROPN,PER
,جسٹس عامر فاروق,PROPN,PER
,ءُ,CCONJ,OTH
,جسٹس بابر ستار,PROPN,PER
,ءَ,ADP,OTH
,ھوار,ADP,OTH
,لارجر بنچ,NOUN,OTH
,ءَ,ADP,OTH
,گوشداشتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1340,مسلم لیگ ن,PROPN,NORP
,ءِ,ADP,OTH
,مرتضیٰ جاوید عباسی,PROPN,PER
,ءِ,ADP,OTH
,نیمگءَ,ADV,OTH
,چہ,ADP,OTH
,زالبول کمکار,NOUN,OTH
,وکیل,NOUN,OTH
,عدالت,NOUN,OTH
,ءَ,ADP,OTH
,پشی وبتگ,VERB,OTH
,زالبول وکیل,NOUN,OTH
,ءَ,ADP,OTH
,عدالت,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,درخواست,NOUN,OTH
,واتر,PRON,OTH
,زورگ,VERB,OTH
,ءِ,ADP,OTH
,دزبندی,NOUN,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1341,اسلام آباد,PROPN,GPE
,ہائی کورٹ,NOUN,OTH
,ءَ,ADP,OTH
,درخواست,NOUN,OTH
,واتر,PRON,OTH
,کنگ,VERB,OTH
,ءِ,ADP,OTH
,بنیاد,ADJ,OTH
,دیم,NOUN,OTH
,ءَ,ADP,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1342,اسلام آباد,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,مزن,ADJ,OTH
,وزیر,NOUN,OTH
,شہبازشریف,PROPN,PER
,ءَ,ADP,OTH
,بلوچستان,PROPN,GPE
,ءِ,ADP,OTH
,علاقہ,NOUN,OTH
,آوران,PROPN,GPE
,ءِ,ADP,OTH
,نزیک,ADV,OTH
,ءَ,ADP,OTH
,کاہان,PROPN,GPE
,ءَ,ADP,OTH
,سیکورٹی,NOUN,OTH
,ناشرکار,ADV,OTH
,ارش,NOUN,OTH
,ایر جتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1343,وتی,PRON,OTH
,بیان,NOUN,OTH
,ءَ,ADP,OTH
,مزن,ADJ,OTH
,وزیر,NOUN,OTH
,ءَ,ADP,OTH
,شہیدی,NOUN,OTH
,ءَ,ADP,OTH
,دیم,NOUN,OTH
,کنگ,VERB,OTH
,ءِ,ADP,OTH
,سر زمین,NOUN,OTH
,ءِ,ADP,OTH
,بہاد رسپوت,NOUN,OTH
,میجر شاہد بشیر,PROPN,PER
,ءِ,ADP,OTH
,برزیں درجہ,NOUN,OTH
,ءِ,ADP,OTH
,حاترا,NOUN,OTH
,دعا,NOUN,OTH
,کرتگ,VERB,OTH
,ئُ,X,OTH
,مادر وطن,NOUN,OTH
,ءِ,ADP,OTH
,دیمپان,NOUN,OTH
,ءِ,ADP,OTH
,وھداں,NOUN,OTH
,ٹپی,NOUN,OTH
,بوتگیں,VERB,OTH
,سپاہی,NOUN,OTH
,ءِ,ADP,OTH
,زوت,ADJ,OTH
,ئُ,X,OTH
,سرجم,ADJ,OTH
,ءَ,ADP,OTH
,جانسلامتی,NOUN,OTH
,ءِ,ADP,OTH
,دعا,NOUN,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1344,مزن,ADJ,OTH
,وزیر,NOUN,OTH
,ءَ,ADP,OTH
,بلوچستان,PROPN,GPE
,ءِ,ADP,OTH
,امن,NOUN,OTH
,محکمی,NOUN,OTH
,ءَ,ADP,OTH
,دیمروئی,VERB,OTH
,حراب,ADJ,OTH
,کنگ,VERB,OTH
,ءِ,ADP,OTH
,کوشت,VERB,OTH
,بے سوب,NOUN,OTH
,جوڑ,NOUN,OTH
,کنگءِ,VERB,OTH
,ھاترا,CCONJ,OTH
,سیکورٹی فورسز,NOUN,OTH
,ءِ,ADP,OTH
,جزم,NOUN,OTH
,ءِ,ADP,OTH
,توسیف,ADJ,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1345,اسلام آباد,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,بنجاہی,ADJ,OTH
,تہی,NOUN,OTH
,کارانی,NOUN,OTH
,وزیر,NOUN,OTH
,رانا ثناء اللہ خان,PROPN,PER
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,ایگزٹ کنٹرول لسٹ,NOUN,OTH
,(,PUNCT,OTH
,ای سی ایل,PROPN,ORG
,),PUNCT,OTH
,ءِ,ADP,OTH
,رولز,NOUN,OTH
,ءَ,ADP,OTH
,ترمیم,NOUN,OTH
,کنگ,VERB,OTH
,بوتگ,VERB,OTH
,ایشیءِ,PRON,OTH
,ردءَ,ADV,OTH
,بے بھیسہیءِ,NOUN,OTH
,ثبوت,NOUN,OTH
,ءَ,ADP,OTH
,120روچ,NOUN,OTH
,ءَ,ADP,OTH
,نام,ADV,OTH
,درکنگ,VERB,OTH
,بیت,AUX,OTH
,،,PUNCT,OTH
,سہءُ نیم ہزار,NOUN,OTH
,مہلوک,NOUN,OTH
,تچکئکَ,VERB,OTH
,پائیدگ,VERB,OTH
,زور,NOUN,OTH
,انت .,AUX,OTH
,.,PUNCT,OTH
Sentence: 1346,ناشرکاری,NOUN,OTH
,ءَ,ADP,OTH
,دزامنٰں,X,OTH
,مردماں,NOUN,OTH
,سلامتی,ADJ,OTH
,ءَ,ADP,OTH
,آہاں,PRON,OTH
,چہ,ADP,OTH
,حطرہ,NOUN,OTH
,بیت,AUX,OTH
,اے,PRON,OTH
,مردمانی,NOUN,OTH
,نام,ADV,OTH
,ہائی کورٹ,NOUN,OTH
,،,PUNCT,OTH
,سپریم کورٹ,NOUN,OTH
,یا,CCONJ,OTH
,کجام,PRON,OTH
,ہم,CCONJ,OTH
,عدالت,NOUN,OTH
,ءِ,ADP,OTH
,سبب,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,ای سی ایل,PROPN,ORG
,ءَ,ADP,OTH
,بیت,AUX,OTH
,یا,CCONJ,OTH
,اے,PRON,OTH
,مردماں,NOUN,OTH
,آہانی,ADJ,OTH
,گوں,ADP,OTH
,دھوکہ,NOUN,OTH
,بیت,AUX,OTH
,.,PUNCT,OTH
Sentence: 1347,اے,PRON,OTH
,مہلوک,NOUN,OTH
,ءَ,ADP,OTH
,ایشیءَ,PRON,OTH
,چہ,ADP,OTH
,پائیدگ,VERB,OTH
,نہ رستی,ADJ,OTH
,،,PUNCT,OTH
,سیاسی,ADJ,OTH
,بگیری,X,OTH
,ءَ,ADP,OTH
,وتی,PRON,OTH
,جاگہ,NOUN,OTH
,میٹرک,X,OTH
,ءَ,ADP,OTH
,قانود,X,OTH
,جوڑ,NOUN,OTH
,کنگ,VERB,OTH
,یا,CCONJ,OTH
,کجام,PRON,OTH
,ہم,CCONJ,OTH
,حقءَ,NOUN,OTH
,زہبر,ADJ,OTH
,دارگ,VERB,OTH
,نہ,ADV,OTH
,بیت,AUX,OTH
,.,PUNCT,OTH
Sentence: 1348,امریکا,PROPN,GPE
,ءَ,ADP,OTH
,چہ,ADP,OTH
,سفیر,NOUN,OTH
,ءَ,ADP,OTH
,دیم,NOUN,OTH
,داتیں,X,OTH
,مراسلہ,X,OTH
,ونتگ,VERB,OTH
,ئُ,X,OTH
,چارتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1349,ایشیءَ,PRON,OTH
,کسءِ,PRON,OTH
,نام,ADV,OTH
,نیست,ADJ,OTH
,.,PUNCT,OTH
Sentence: 1350,جمعہءَ,NOUN,OTH
,ہدا,X,OTH
,تہی,NOUN,OTH
,کارانی,NOUN,OTH
,وزیر,NOUN,OTH
,ءَ,ADP,OTH
,پریس کانفرنس,NOUN,OTH
,کنان,VERB,OTH
,ءَ,ADP,OTH
,بنجاہی,ADJ,OTH
,تہی,NOUN,OTH
,کارانی,NOUN,OTH
,وزیر,NOUN,OTH
,رانا ثناء اللہ,PROPN,PER
,ءَ,ADP,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,وتی,PRON,OTH
,پیش رو,X,OTH
,ءِ,ADP,OTH
,وڑءَ,X,OTH
,یک,NUM,CARDINAL
,پریس کانفرنس,NOUN,OTH
,ءَ,ADP,OTH
,لوگ,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,کارگس,NOUN,OTH
,ءَ,ADP,OTH
,آہان,PRON,OTH
,ءَ,ADP,OTH
,اے,PRON,OTH
,معاملہ,NOUN,OTH
,یا,CCONJ,OTH
,فیصلہ,NOUN,OTH
,بیت,AUX,OTH
,،,PUNCT,OTH
,گڑا,CCONJ,OTH
,شمبے,NOUN,OTH
,ءَ,ADP,OTH
,یک رندے,NOUN,OTH
,یادو یا سہ رندءَ,X,OTH
,ہم,CCONJ,OTH
,ضرورت,NOUN,OTH
,بیت,AUX,OTH
,گڑا,CCONJ,OTH
,اے,PRON,OTH
,بابتءَ,NOUN,OTH
,چہ,ADP,OTH
,زحمت,NOUN,OTH
,دئیگ,VERB,OTH
,بیت,AUX,OTH
,انت .,AUX,OTH
,.,PUNCT,OTH
Sentence: 1351,آئیءَ,PRON,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,تہی,NOUN,OTH
,کارانی,NOUN,OTH
,وزیر,NOUN,OTH
,ءِ,ADP,OTH
,ردءَ,ADV,OTH
,ادارگانی,NOUN,OTH
,کچ,ADJ,OTH
,21یا,NUM,CARDINAL
,22انت,NUM,CARDINAL
,.,PUNCT,OTH
Sentence: 1352,بریفنگ,NOUN,OTH
,زرتگ,VERB,OTH
,،,PUNCT,OTH
,اودءَ,PRON,OTH
,بازیں,ADJ,OTH
,چہ,ADP,OTH
,اے,PRON,OTH
,ادارگاں,NOUN,OTH
,است,NOUN,OTH
,انت .,AUX,OTH
,.,PUNCT,OTH
Sentence: 1353,ایشیءَ,PRON,OTH
,ڈالچار,NOUN,OTH
,کنگ,VERB,OTH
,بوتگ,VERB,OTH
,ئُ,X,OTH
,اے,PRON,OTH
,ادارگاں,NOUN,OTH
,جوانیں,ADJ,OTH
,دھیان,NOUN,OTH
,بیت,AUX,OTH
,نہ,ADV,OTH
,نا,ADV,OTH
,بلے,CCONJ,OTH
,آئی,PRON,OTH
,ادارگاں,NOUN,OTH
,اے,PRON,OTH
,گامگیج,NOUN,OTH
,کت,VERB,OTH
,کناں,VERB,OTH
,.,PUNCT,OTH
Sentence: 1354,اشیءَ,PRON,OTH
,چہ,ADP,OTH
,الس,NOUN,OTH
,ءَ,ADP,OTH
,مزنیں,ADJ,OTH
,کچے,ADJ,OTH
,ءَ,ADP,OTH
,ریلیف,NOUN,OTH
,رست,VERB,OTH
,کنت,VERB,OTH
,.,PUNCT,OTH
Sentence: 1355,ئُ,X,OTH
,مہلوک,NOUN,OTH
,ءِ,ADP,OTH
,گہبود,X,OTH
,بوت,VERB,OTH
,کنت,VERB,OTH
,.,PUNCT,OTH
Sentence: 1356,بنجاہی,ADJ,OTH
,تہی,NOUN,OTH
,کارانی,NOUN,OTH
,وزیر,NOUN,OTH
,ءَ,ADP,OTH
,ادا,PRON,OTH
,استیں,ADJ,OTH
,حالکاراں,NOUN,OTH
,چہ,ADP,OTH
,اے,PRON,OTH
,بابت,ADV,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,شور,NOUN,OTH
,ہم,CCONJ,OTH
,لوٹتگ,VERB,OTH
,ئُ,X,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,تئی,PRON,OTH
,رہشونی,NOUN,OTH
,کارءَ,NOUN,OTH
,آرگ,VERB,OTH
,بوہان,VERB,OTH
,ءَ,ADP,OTH
,وزارت,NOUN,OTH
,ءَ,ADP,OTH
,گہبودی,X,OTH
,ءِ,ADP,OTH
,بابتءَ,NOUN,OTH
,چہ,ADP,OTH
,سرجمیں,ADJ,OTH
,وڑءَ,X,OTH
,چہ,ADP,OTH
,کار,NOUN,OTH
,کنگ,VERB,OTH
,ءِ,ADP,OTH
,کوشت,VERB,OTH
,کنگ,VERB,OTH
,بیت,AUX,OTH
,ئُ,X,OTH
,آ,PRON,OTH
,ہم,CCONJ,OTH
,فیصلہ,NOUN,OTH
,بیت,AUX,OTH
,ایشیءَ,PRON,OTH
,چہ,ADP,OTH
,سرپدی,NOUN,OTH
,کنگ,VERB,OTH
,بیت,AUX,OTH
,.,PUNCT,OTH
Sentence: 1357,آئیءَ,PRON,OTH
,گشتگ,VERB,OTH
,کہ,CCONJ,OTH
,ایگزٹ کنٹرول لسٹ,NOUN,OTH
,(,PUNCT,OTH
,ای سی ایل,PROPN,ORG
,),PUNCT,OTH
,ءِ,ADP,OTH
,بابتءَ,NOUN,OTH
,چہ,ADP,OTH
,گوستگیں,ADJ,OTH
,سہ,NUM,CARDINAL
,ئُ,X,OTH
,نیم,NOUN,OTH
,چار,NUM,CARDINAL
,سال,NOUN,OTH
,ءَ,ADP,OTH
,اے,PRON,OTH
,مسئلہ,NOUN,OTH
,جوڑ,NOUN,OTH
,بوتگ,VERB,OTH
,ات,AUX,OTH
,.,PUNCT,OTH
Sentence: 1358,بگیریءِ,X,OTH
,ھاترا,CCONJ,OTH
,یک,NUM,CARDINAL
,گڑا,CCONJ,OTH
,نیب,PROPN,ORG
,ات,AUX,OTH
,تاکہ,ADV,OTH
,ترسینگ,VERB,OTH
,بہ,ADV,OTH
,بیت,AUX,OTH
,ئُ,X,OTH
,پدا,CCONJ,OTH
,ایشیءَ,PRON,OTH
,ای سی ایل,PROPN,ORG
,ءَ,ADP,OTH
,کنگ,VERB,OTH
,بتی,X,OTH
,کہ,CCONJ,OTH
,آ,PRON,OTH
,ترسان,NOUN,OTH
,ءَ,ADP,OTH
,حکومت,NOUN,OTH
,ءِ,ADP,OTH
,فرمائش,NOUN,OTH
,ءَ,ADP,OTH
,عمل,NOUN,OTH
,کرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1359,اسلام آباد,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,قومی,NOUN,OTH
,سلامتی,ADJ,OTH
,کمیٹی,NOUN,OTH
,ءِ,ADP,OTH
,چیریں,NUM,ORDINAL
,ایجنسیانی,NOUN,OTH
,رپورٹس,NOUN,OTH
,،,PUNCT,OTH
,پیسرگیں,ADJ,OTH
,رپورٹس,NOUN,OTH
,اسد مجید,PROPN,PER
,ءِ,ADP,OTH
,بریفنگ,VERB,OTH
,ئُ,X,OTH
,پاکستانی,PROPN,NORP
,سفارتجاہ,NOUN,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,رستگیں,VERB,OTH
,مراسلہ,NOUN,OTH
,ءِ,ADP,OTH
,مندرجات,X,OTH
,ءِ,ADP,OTH
,چارءُ تپاس,NOUN,OTH
,گرگ,VERB,OTH
,ءِ,ADP,OTH
,پد,ADV,OTH
,آسر اخذ,X,OTH
,کرتگ,VERB,OTH
,کہ,CCONJ,OTH
,ہچ,ADJ,OTH
,وڑیں,ADJ,OTH
,درملکی,NOUN,OTH
,پندل,NOUN,OTH
,نہ,ADV,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1360,جمعہ,NOUN,OTH
,ءَ,ADP,OTH
,کابینہ,NOUN,OTH
,ءِ,ADP,OTH
,قومی,NOUN,OTH
,سلامتی,ADJ,OTH
,کمیٹی,NOUN,OTH
,ءِ,ADP,OTH
,38می,NUM,ORDINAL
,دیوان,NOUN,OTH
,مزن,ADJ,OTH
,وزیر,NOUN,OTH
,شہباز شریف,PROPN,PER
,ءِ,ADP,OTH
,سروکیءَ,NOUN,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1361,ایشیءَ,PRON,OTH
,بنجاہی,ADJ,OTH
,وزیر,NOUN,OTH
,خواجہ محمد آصف رانا ثناء اللہ,PROPN,PER
,مریم اورنگزیب,PROPN,PER
,،,PUNCT,OTH
,احسن اقبال,PROPN,PER
,،,PUNCT,OTH
,وزیر,NOUN,OTH
,مملکت,NOUN,OTH
,حنا ربانی کھر,X,OTH
,،,PUNCT,OTH
,چیئرمین,NOUN,OTH
,جوائنٹ چیفس آف اسٹاف,NOUN,OTH
,کمیٹی,NOUN,OTH
,جنرل ندیم رضا,PROPN,PER
,چیف آف آرمی اسٹاف جنرل قمر جاوید باجوہ,PROPN,PER
,،,PUNCT,OTH
,چیف آف نیول اسٹاف ایڈ مرل محمد امجد خان نیازی,PROPN,PER
,،,PUNCT,OTH
,چیف آف ایئر اسٹاف ایئر چیف مارشل ظہر احمد بابر,PROPN,PER
,،,PUNCT,OTH
,امریکہ,PROPN,GPE
,ءَ,ADP,OTH
,پاکستان,PROPN,GPE
,ءِ,ADP,OTH
,پیسرگیں,ADJ,OTH
,سفیر,NOUN,OTH
,اسد مجید,PROPN,PER
,ئُ,X,OTH
,مزنیں,ADJ,OTH
,سول,NOUN,OTH
,ئُ,X,OTH
,فوجی افسراں,NOUN,OTH
,بہر,NOUN,OTH
,زرتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1362,قومی,NOUN,OTH
,سلامتی,ADJ,OTH
,کمیٹی,NOUN,OTH
,ءَ,ADP,OTH
,واشنگٹن,PROPN,GPE
,ءَ,ADP,OTH
,پاکستانی,PROPN,NORP
,سفارتجاہ,NOUN,OTH
,ءَ,ADP,OTH
,رستگیں,VERB,OTH
,ٹیلی گرام,NOUN,OTH
,ءَ,ADP,OTH
,حیال,NOUN,OTH
,کنگ,VERB,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1363,امریکہ,PROPN,GPE
,ءَ,ADP,OTH
,پاکستان,PROPN,GPE
,ءِ,ADP,OTH
,پیسرگیں,ADJ,OTH
,سفیر,NOUN,OTH
,ءَ,ADP,OTH
,وتی,PRON,OTH
,مراسلہ,NOUN,OTH
,ءِ,ADP,OTH
,بابت,ADV,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,کمیٹی,NOUN,OTH
,ءَ,ADP,OTH
,بریفنگ,NOUN,OTH
,داتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1364,نیشنل سیکورٹی کمیٹی,NOUN,OTH
,ءَ,ADP,OTH
,مراسلحہ,NOUN,OTH
,ءِ,ADP,OTH
,مندرجات,X,OTH
,ءِ,ADP,OTH
,چارئُ تپاس,X,OTH
,ءِ,ADP,OTH
,پد,ADV,OTH
,کمیٹی,NOUN,OTH
,ءِ,ADP,OTH
,گوستگیں,ADJ,OTH
,دیوان,NOUN,OTH
,ءِ,ADP,OTH
,جزم,NOUN,OTH
,داشتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1365,نیشنل سیکورٹی کمیٹی,NOUN,OTH
,ءَ,ADP,OTH
,دوبارہ,ADV,OTH
,ملک,NOUN,OTH
,ءِ,ADP,OTH
,چیریں ایجنسیانی,NOUN,OTH
,نیمگ,ADV,OTH
,ءَ,ADP,OTH
,چہ,ADP,OTH
,سرپد,VERB,OTH
,کنگ,VERB,OTH
,بوتگ,VERB,OTH
,آہان,PRON,OTH
,ہچ,ADJ,OTH
,پندل,NOUN,OTH
,ءِ,ADP,OTH
,شاہدی,NOUN,OTH
,نہ,ADV,OTH
,رستگ,VERB,OTH
,اے,PRON,OTH
,حاترا,NOUN,OTH
,نیشنل سیکورٹی کمیٹی,NOUN,OTH
,رستگیں,VERB,OTH
,مراسلہ,NOUN,OTH
,ءِ,ADP,OTH
,مندرجات,X,OTH
,ءِ,ADP,OTH
,جائزہ,NOUN,OTH
,زورگءُ,VERB,OTH
,سیکورٹی ایجنسز,NOUN,OTH
,ءِ,ADP,OTH
,نیمگءَ,ADV,OTH
,چہ,ADP,OTH
,پیش,VERB,OTH
,کرتگیں,ADP,OTH
,آسر,PRON,OTH
,ء,ADP,OTH
,ردءَ,ADV,OTH
,اے,PRON,OTH
,آسر,PRON,OTH
,سر بوتگ,VERB,OTH
,کہ,CCONJ,OTH
,ہچ,ADJ,OTH
,درملکی,NOUN,OTH
,پندل,NOUN,OTH
,نہ,ADV,OTH
,بوتگ,VERB,OTH
,.,PUNCT,OTH
Sentence: 1366,اسلام آباد,PROPN,GPE
,(,PUNCT,OTH
,این این آئی,PROPN,ORG
,),PUNCT,OTH
,بنجاہی,ADJ,OTH
,حالرسانیءِ,ADJ,OTH
,وزیر,NOUN,OTH
,ءُ,CCONJ,OTH
